panel	condition	value
Prior std	Safe	0.5752402437421499
Prior std	Safe	0.5604964037688377
Prior std	Safe	0.5339797321661283
Prior std	Safe	0.5419180209077534
Prior std	Safe	0.5374987239239278
Prior std	Safe	0.7752565139436739
Prior std	Safe	0.75086162715138
Prior std	Safe	0.7538246047853254
Prior std	Safe	0.7067113536167451
Prior std	Safe	0.713289969823584
Prior std	Safe	0.5576864628573672
Prior std	Safe	0.513015182888226
Prior std	Safe	0.6403212885916018
Prior std	Safe	0.5453342258114675
Prior std	Safe	0.40294472802212605
Prior std	Safe	0.47719533877028275
Prior std	Safe	0.6158545359198428
Prior std	Safe	0.6497654140506832
Prior std	Safe	0.7207387346043506
Prior std	Safe	0.6693874240141983
Prior std	Safe	0.5634040833445215
Prior std	Safe	0.6645791933545657
Prior std	Safe	0.646865477051727
Prior std	Safe	0.64456887235054
Prior std	Safe	0.6391546140795729
Prior std	Safe	0.7334607180185726
Prior std	Safe	0.7763925075866496
Prior std	Safe	0.6982341465026063
Prior std	Safe	0.6277114161204523
Prior std	Safe	0.6153192855231635
Prior std	Safe	0.5599180100662569
Prior std	Safe	0.5686732042746863
Prior std	Safe	0.5089943926941567
Prior std	Safe	0.5729325784929173
Prior std	Safe	0.5005582894913717
Prior std	Safe	0.5248366596754077
Prior std	Safe	0.6326556890721479
Prior std	Safe	0.5654958197668405
Prior std	Safe	0.4722613858181636
Prior std	Safe	0.4401650755752515
Prior std	Safe	0.5437372523208326
Prior std	Safe	0.6813582616499919
Prior std	Safe	0.6011073336834728
Prior std	Safe	0.5704380342074027
Prior std	Safe	0.5673858322682395
Prior std	Safe	0.4724343657142045
Prior std	Safe	0.5089048063551764
Prior std	Safe	0.5070632053389926
Prior std	Safe	0.6156388638226256
Prior std	Safe	0.4927829649614221
Prior std	Safe	0.5332048709808808
Prior std	Safe	0.5478334905369308
Prior std	Safe	0.6718809518218744
Prior std	Safe	0.5825928670340017
Prior std	Safe	0.6231101062392858
Prior std	Safe	0.5340702492506464
Prior std	Safe	0.7175000139264144
Prior std	Safe	0.5524852068518848
Prior std	Safe	0.5697734092491044
Prior std	Safe	0.5988913531018139
Prior std	Safe	0.5229276922853462
Prior std	Safe	0.5663775462568295
Prior std	Safe	0.4463102714489592
Prior std	Safe	0.509381416021414
Prior std	Safe	0.44228225896872286
Prior std	Safe	0.6033397664481485
Prior std	Safe	0.5576429034225455
Prior std	Safe	0.5332029427145322
Prior std	Safe	0.4648649211791025
Prior std	Safe	0.47040707355310285
Prior std	Safe	0.5509361835091879
Prior std	Safe	0.4997484861201151
Prior std	Safe	0.6600530081372251
Prior std	Safe	0.637062035280216
Prior std	Safe	0.6225395504919007
Prior std	Safe	0.555881448635503
Prior std	Safe	0.5188803777787557
Prior std	Safe	0.5010936863406863
Prior std	Safe	0.49711395938450337
Prior std	Safe	0.4796801644769138
Prior std	Safe	0.4672824408336139
Prior std	Safe	0.5220277996842909
Prior std	Safe	0.4814207451163686
Prior std	Safe	0.5530579545813605
Prior std	Safe	0.44269938520712215
Prior std	Safe	0.5081938399417528
Prior std	Safe	0.5250617517126993
Prior std	Safe	0.5282945891999803
Prior std	Safe	0.5520605585398154
Prior std	Safe	0.4653562340777185
Prior std	Safe	0.6381646225441028
Prior std	Safe	0.6015265399659053
Prior std	Safe	0.5480630478609546
Prior std	Safe	0.42437831814449195
Prior std	Safe	0.6196093072158707
Prior std	Safe	0.5010464051892201
Prior std	Safe	0.5174590072043556
Prior std	Safe	0.6736743480741533
Prior std	Safe	0.5576672448800911
Prior std	Safe	0.47192460117836776
Prior std	Safe	0.5803159510673591
Prior std	Safe	0.620387320071299
Prior std	Safe	0.6991042827806093
Prior std	Safe	0.662874156618175
Prior std	Safe	0.5764684772300404
Prior std	Safe	0.6962935579657609
Prior std	Safe	0.6211120051266579
Prior std	Safe	0.6441318873524324
Prior std	Safe	0.5976223118396198
Prior std	Safe	0.7026140820207509
Prior std	Safe	0.5866949071091884
Prior std	Safe	0.6767273369651563
Prior std	Safe	0.7967835448844778
Prior std	Safe	0.6047879336550622
Prior std	Safe	0.7346684642344246
Prior std	Safe	0.629075873796422
Prior std	Safe	0.6598160636546684
Prior std	Safe	0.6643525999929162
Prior std	Safe	0.5762911157219428
Prior std	Safe	0.5910323616053266
Prior std	Safe	0.41938837128655276
Prior std	Safe	0.5053619742160598
Prior std	Safe	0.5233617358440926
Prior std	Safe	0.5185877004121643
Prior std	Safe	0.5090558236576679
Prior std	Safe	0.48061145480115647
Prior std	Safe	0.5770017498660064
Prior std	Safe	0.5154779353895282
Prior std	Safe	0.6006061634382408
Prior std	Safe	0.5916288940862053
Prior std	Safe	0.6227067085849288
Prior std	Safe	0.5552937395795242
Prior std	Safe	0.5868911851525365
Prior std	Safe	0.5426958010181984
Prior std	Safe	0.5908814992112572
Prior std	Safe	0.5585960111249404
Prior std	Safe	0.4861899239526368
Prior std	Safe	0.4469239815857215
Prior std	Safe	0.48631419597223197
Prior std	Safe	0.49113390636945004
Prior std	Safe	0.5294783033497094
Prior std	Safe	0.46413225320404705
Prior std	Safe	0.5056837556703964
Prior std	Safe	0.4715845576403174
Prior std	Safe	0.5058545176606478
Prior std	Safe	0.48824718802988776
Prior std	Safe	0.5056360002532584
Prior std	Safe	0.4750493479730312
Prior std	Safe	0.4354994393840379
Prior std	Safe	0.4413799615672685
Prior std	Safe	0.5016316970965875
Prior std	Safe	0.4924745122665431
Prior std	Safe	0.4697864494470061
Prior std	Safe	0.44834043908492816
Prior std	Safe	0.4520029753924021
Prior std	Safe	0.4896629947503891
Prior std	Safe	0.44152071080484734
Prior std	Safe	0.43316680108178685
Prior std	Safe	0.45759092774626625
Prior std	Safe	0.49364947878200055
Prior std	Safe	0.5205117319836454
Prior std	Safe	0.5574994052245646
Prior std	Safe	0.5327535279705796
Prior std	Safe	0.5719666366421267
Prior std	Safe	0.5289389254396941
Prior std	Safe	0.5493792626795307
Prior std	Safe	0.4999950503947895
Prior std	Safe	0.4798043979092124
Prior std	Safe	0.4803811746901286
Prior std	Safe	0.472915651448589
Prior std	Safe	0.4492255502504086
Prior std	Safe	0.6623666195711228
Prior std	Safe	0.5116394450652154
Prior std	Safe	0.6216472548233505
Prior std	Safe	0.5786622817255953
Prior std	Safe	0.6530070395402201
Prior std	Safe	0.629989472608737
Prior std	Safe	0.5597378710268974
Prior std	Safe	0.6000575881535384
Prior std	Safe	0.7498515629222096
Prior std	Safe	0.7512164130604443
Prior std	Safe	0.7444614490172963
Prior std	Safe	0.7233633295639258
Prior std	Safe	0.5970784622415787
Prior std	Safe	0.6048404709237046
Prior std	Safe	0.5901138987871959
Prior std	Safe	0.44075578716522
Prior std	Safe	0.383746023092936
Prior std	Safe	0.38559863304356096
Prior std	Safe	0.4754406002648896
Prior std	Safe	0.48083975273850643
Prior std	Safe	0.46023870601854644
Prior std	Safe	0.5781392901247623
Prior std	Safe	0.5336623046536244
Prior std	Safe	0.5419062251921157
Prior std	Safe	0.3486822455484112
Prior std	Safe	0.4799424551516023
Prior std	Safe	0.6634276472598527
Prior std	Safe	0.6247807296042965
Prior std	Safe	0.5402456050443479
Prior std	Safe	0.5072915285710777
Prior std	Safe	0.5074570986273201
Prior std	Safe	0.6303609266780154
Prior std	Safe	0.6858006751896748
Prior std	Safe	0.6630934307852706
Prior std	Safe	0.6334859386330378
Prior std	Safe	0.5992154142990318
Prior std	Safe	0.4867662302725559
Prior std	Safe	0.4969394452029797
Prior std	Safe	0.6055638536883855
Prior std	Safe	0.5667354355013758
Prior std	Safe	0.5540106581032505
Prior std	Safe	0.4600575482117018
Prior std	Safe	0.6233487317454627
Prior std	Safe	0.6097657108337061
Prior std	Safe	0.44599340343736954
Prior std	Safe	0.3916544970124802
Prior std	Safe	0.47628015827359793
Prior std	Safe	0.3510616364563333
Prior std	Safe	0.507900311331481
Prior std	Safe	0.497871443421728
Prior std	Safe	0.4905102246897923
Prior std	Safe	0.5469683274249398
Prior std	Safe	0.5250198811484631
Prior std	Safe	0.6165434975401176
Prior std	Safe	0.5883895350004285
Prior std	Safe	0.4902910504147603
Prior std	Safe	0.460693812768223
Prior std	Safe	0.4994743836047017
Prior std	Safe	0.6437998052225861
Prior std	Safe	0.4036839586182403
Prior std	Safe	0.44308827052153954
Prior std	Safe	0.47029455351741517
Prior std	Safe	0.4025019642770306
Prior std	Safe	0.43671645886772836
Prior std	Safe	0.4203085624867065
Prior std	Safe	0.43931296056248914
Prior std	Safe	0.35752738813421703
Prior std	Safe	0.47153738778633825
Prior std	Safe	0.5351496324193971
Prior std	Safe	0.3959410471548935
Prior std	Safe	0.44905681782862283
Prior std	Safe	0.557736935902479
Prior std	Safe	0.5274634091020634
Prior std	Safe	0.5303028055344062
Prior std	Safe	0.5158084782574451
Prior std	Safe	0.5425718677437043
Prior std	Safe	0.529434200972211
Prior std	Safe	0.5247925281387854
Prior std	Safe	0.507487963189073
Prior std	Safe	0.4815878787019492
Prior std	Safe	0.5205475881130822
Prior std	Safe	0.49570108827944354
Prior std	Safe	0.5966121979029806
Prior std	Safe	0.5307915022664151
Prior std	Safe	0.5447829969042649
Prior std	Safe	0.5492781265575035
Prior std	Safe	0.4957585316124046
Prior std	Safe	0.5131493020150888
Prior std	Safe	0.6538666252601841
Prior std	Safe	0.49102242035103155
Prior std	Safe	0.5070238074818376
Prior std	Safe	0.6762578823690003
Prior std	Safe	0.5511389807421825
Prior std	Safe	0.48180247910919866
Prior std	Safe	0.43378205573958917
Prior std	Safe	0.5253342985438758
Prior std	Safe	0.4964491439938942
Prior std	Safe	0.4753988149306101
Prior std	Safe	0.5415494235999465
Prior std	Safe	0.5046501452458177
Prior std	Safe	0.4998259430877276
Prior std	Safe	0.4518785776657648
Prior std	Safe	0.5563535355715777
Prior std	Safe	0.6186654512113311
Prior std	Safe	0.4904009019881533
Prior std	Safe	0.4606887788834451
Prior std	Safe	0.5167559554991418
Prior std	Safe	0.6770544560035769
Prior std	Safe	0.5673109275469485
Prior std	Safe	0.5097552454601306
Prior std	Safe	0.49996678860740634
Prior std	Safe	0.5115797858603169
Prior std	Safe	0.5340864514622448
Prior std	Safe	0.6098784293594471
Prior std	Safe	0.5850874870510357
Prior std	Safe	0.5399075333448103
Prior std	Safe	0.4320665445097864
Prior std	Safe	0.5515993692461998
Prior std	Safe	0.5305453385967525
Prior std	Safe	0.528513469180829
Prior std	Safe	0.541733527851746
Prior std	Safe	0.6855725787144735
Prior std	Safe	0.6650294515114569
Prior std	Safe	0.5216574143342528
Prior std	Safe	0.6488107274400605
Prior std	Safe	0.725297718509228
Prior std	Safe	0.6899015727540208
Prior std	Safe	0.7715067155916839
Prior std	Safe	0.7238862113205965
Prior std	Safe	0.5785345212178107
Prior std	Safe	0.5766451185015921
Prior std	Safe	0.5678924193853958
Prior std	Safe	0.6270445381367801
Prior std	Safe	0.4770023284015611
Prior std	Safe	0.6090040970718307
Prior std	Safe	0.534896461001107
Prior std	Safe	0.4940246390563986
Prior std	Safe	0.4393292582121173
Prior std	Safe	0.422137468495245
Prior std	Safe	0.42068476938590693
Prior std	Safe	0.442131233337203
Prior std	Safe	0.7172862555992412
Prior std	Safe	0.5996605696738158
Prior std	Safe	0.6757249795274834
Prior std	Safe	0.608679109632874
Prior std	Safe	0.5239488172663895
Prior std	Safe	0.7545727353215418
Prior std	Safe	0.7084360937595433
Prior std	Safe	0.5148870659960896
Prior std	Safe	0.6277339396141934
Prior std	Safe	0.4309286428599033
Prior std	Safe	0.4403481345297074
Prior std	Safe	0.7132829543670332
Prior std	Safe	0.6449880694420504
Prior std	Safe	0.47955806228675296
Prior std	Safe	0.43969717624465326
Prior std	Safe	0.5089786319105636
Prior std	Safe	0.5178149113642108
Prior std	Safe	0.5120325390582527
Prior std	Safe	0.5059271847941489
Prior std	Safe	0.48283450113625265
Prior std	Safe	0.7354414155993181
Prior std	Safe	0.6154687957965059
Prior std	Safe	0.5045210633517683
Prior std	Safe	0.6386912543165704
Prior std	Safe	0.7765172724628269
Prior std	Safe	0.7283588784559198
Prior std	Safe	0.5989496745806555
Prior std	Safe	0.721505538745775
Prior std	Safe	0.4352449230073749
Prior std	Safe	0.5125216683986815
Prior std	Safe	0.5609762635424417
Prior std	Safe	0.39978252276342796
Prior std	Safe	0.5299338251106087
Prior std	Safe	0.5966701967519237
Prior std	Safe	0.5644153771153003
Prior std	Safe	0.5608644526514541
Prior std	Safe	0.5220317519261294
Prior std	Safe	0.5530176471124979
Prior std	Safe	0.5648287671385296
Prior std	Safe	0.5215468344290375
Prior std	Safe	0.5709590308764316
Prior std	Safe	0.5288397717148626
Prior std	Safe	0.7654361748415858
Prior std	Safe	0.4328360802910604
Prior std	Safe	0.6651521877659623
Prior std	Safe	0.5958215674332465
Prior std	Safe	0.6274651743775354
Prior std	Safe	0.6211609678448657
Prior std	Safe	0.5777879670631814
Prior std	Safe	0.4548501774028462
Prior std	Safe	0.5225056787110485
Prior std	Safe	0.5104811509333267
Prior std	Safe	0.40125991567635405
Prior std	Safe	0.505540932001688
Prior std	Safe	0.39867107410377267
Prior std	Safe	0.44415247161741156
Prior std	Safe	0.3889286750066777
Prior std	Safe	0.4218419146115412
Prior std	Safe	0.3615488202207176
Prior std	Safe	0.3614066513705598
Prior std	Safe	0.34944538791016067
Prior std	Safe	0.40764101834414956
Prior std	Safe	0.38853562833675304
Prior std	Safe	0.4023853027543726
Prior std	Safe	0.4006896415274491
Prior std	Safe	0.45175657430693544
Prior std	Safe	0.5184931271440767
Prior std	Safe	0.514570094192657
Prior std	Safe	0.5429375029661626
Prior std	Safe	0.5870284756587384
Prior std	Safe	0.4348805635846028
Prior std	Safe	0.4912673924000794
Prior std	Safe	0.4220691121108997
Prior std	Safe	0.4780649083829097
Prior std	Safe	0.545851553370315
Prior std	Safe	0.5107248458720447
Prior std	Safe	0.5723352013544929
Prior std	Safe	0.5665113878058695
Prior std	Safe	0.5906331024165443
Prior std	Safe	0.6010354646040021
Prior std	Safe	0.6304329389490827
Prior std	Safe	0.6237867388158308
Prior std	Safe	0.6032594223341395
Prior std	Safe	0.5702740140944629
Prior std	Safe	0.5680538967725004
Prior std	Safe	0.5120015031572026
Prior std	Safe	0.47757915138258056
Prior std	Safe	0.5819875173568444
Prior std	Safe	0.5279411472248748
Prior std	Safe	0.5551079513047633
Prior std	Safe	0.5943274635502827
Prior std	Safe	0.4815530288382689
Prior std	Safe	0.5589614137831024
Prior std	Safe	0.5271663707609964
Prior std	Safe	0.5208777830518682
Prior std	Safe	0.4682467067939981
Prior std	Safe	0.500086498802992
Prior std	Safe	0.4437124022370611
Prior std	Safe	0.4231205231527053
Prior std	Safe	0.597113832478725
Prior std	Safe	0.5560480706834905
Prior std	Safe	0.6015550700661098
Prior std	Safe	0.5130016841606434
Prior std	Safe	0.5377974343705796
Prior std	Safe	0.6116285244761638
Prior std	Safe	0.4823456961566394
Prior std	Safe	0.5681013226497318
Prior std	Safe	0.4648633015942938
Prior std	Safe	0.4469803572272309
Prior std	Safe	0.531818874021818
Prior std	Safe	0.5847140764596146
Prior std	Safe	0.45616974120324993
Prior std	Safe	0.49262901321113717
Prior std	Safe	0.5485441632197249
Prior std	Safe	0.6123329651819586
Prior std	Safe	0.5723353690682033
Prior std	Safe	0.5157056015988881
Prior std	Safe	0.5797480903520942
Prior std	Safe	0.5403373846018864
Prior std	Safe	0.40482701720153014
Prior std	Safe	0.49321541973268623
Prior std	Safe	0.36903810544134863
Prior std	Safe	0.3672890122825063
Prior std	Safe	0.5341103815898743
Prior std	Safe	0.47553620730577983
Prior std	Safe	0.4768319117093186
Prior std	Safe	0.407487885805772
Prior std	Safe	0.45416256925107135
Prior std	Safe	0.4581169645534989
Prior std	Safe	0.43085930721785026
Prior std	Safe	0.46029658177628013
Prior std	Safe	0.4556445840715715
Prior std	Safe	0.5044143679461219
Prior std	Safe	0.4670707766239883
Prior std	Safe	0.5409971361936944
Prior std	Safe	0.6638568831206094
Prior std	Safe	0.4823763107880577
Prior std	Safe	0.5020582874295992
Prior std	Safe	0.6635110649297143
Prior std	Safe	0.736648195069867
Prior std	Safe	0.5036165405966888
Prior std	Safe	0.5748753363477539
Prior std	Safe	0.5908194358224356
Prior std	Safe	0.4317970302992326
Prior std	Safe	0.41625744744092735
Prior std	Safe	0.43971582997895386
Prior std	Safe	0.4159366858397593
Prior std	Safe	0.42714966317709424
Prior std	Safe	0.4879205020538679
Prior std	Safe	0.49367374326963126
Prior std	Safe	0.4900384894532072
Prior std	Safe	0.5597374034967713
Prior std	Safe	0.47693087819543906
Prior std	Safe	0.4834295494841064
Prior std	Safe	0.5459911171124183
Prior std	Safe	0.45568409504088214
Prior std	Safe	0.4021503107240763
Prior std	Safe	0.4355337432155786
Prior std	Safe	0.4098698795163498
Prior std	Safe	0.42964663526213437
Prior std	Safe	0.4744724771180306
Prior std	Safe	0.4809291234484692
Prior std	Safe	0.4862821450275304
Prior std	Safe	0.5021247591492322
Prior std	Safe	0.42648426409677365
Prior std	Safe	0.513169176062689
Prior std	Safe	0.4838420307656554
Prior std	Safe	0.4922633422461296
Prior std	Safe	0.5508332882526638
Prior std	Safe	0.6173289790598452
Prior std	Safe	0.5367520065619107
Prior std	Safe	0.566938677468169
Prior std	Safe	0.5162438575820549
Prior std	Safe	0.4497032178647144
Prior std	Safe	0.5029016253159067
Prior std	Safe	0.6088308511273253
Prior std	Safe	0.6646999183143927
Prior std	Safe	0.532550787026547
Prior std	Safe	0.6588893225581598
Prior std	Safe	0.5667695729460913
Prior std	Safe	0.557591574631821
Prior std	Safe	0.5352573962954325
Prior std	Safe	0.4822102553648568
Prior std	Safe	0.6117678807194499
Prior std	Safe	0.5589517329767559
Prior std	Safe	0.662426011359532
Prior std	Safe	0.5733076133568499
Prior std	Safe	0.4727570077095925
Prior std	Safe	0.6845289701114259
Prior std	Safe	0.47919001148655166
Prior std	Safe	0.5163742456902966
Prior std	Safe	0.7536327544695606
Prior std	Safe	0.8984490985063533
Prior std	Safe	0.7294982870998608
Prior std	Safe	0.507981305232476
Prior std	Safe	0.517898523925292
Prior std	Safe	0.5435071044445465
Prior std	Safe	0.5435545968889103
Prior std	Safe	0.5071286786807829
Prior std	Safe	0.6256161280810405
Prior std	Safe	0.4585572390654502
Prior std	Safe	0.4763751634733091
Prior std	Safe	0.46608456918005325
Prior std	Safe	0.5103760502705295
Prior std	Safe	0.47256965017349983
Prior std	Safe	0.5282420457701148
Prior std	Safe	0.5394766085572658
Prior std	Safe	0.6136582348492715
Prior std	Safe	0.7453253814264366
Prior std	Safe	0.757660953187975
Prior std	Safe	0.5820411324458638
Prior std	Safe	0.5871718987815738
Prior std	Safe	0.5735129651928533
Prior std	Safe	0.580370811135795
Prior std	Safe	0.6010095493390936
Prior std	Safe	0.6273046989758514
Prior std	Safe	0.6079228581248668
Prior std	Safe	0.5331165539366726
Prior std	Safe	0.5274864773818878
Prior std	Safe	0.4735308234988767
Prior std	Safe	0.47319738295097913
Prior std	Safe	0.5604842290474773
Prior std	Safe	0.4576058886302282
Prior std	Safe	0.5082026087134723
Prior std	Safe	0.5442564357075291
Prior std	Safe	0.4604231668342579
Prior std	Safe	0.47122030117844693
Prior std	Safe	0.6546749693228101
Prior std	Safe	0.3981158099977727
